issue_date,pet_name,species,breed
2022-09-24,Sawyer,Dog,"Spaniel, American Cocker"
2022-09-24,Roscoe,Dog,Coton de Tulear
2022-09-24,Finnegan,Dog,"Dachshund, Miniature Smooth Haired"
2022-09-25,Scout,Dog,"Retriever, Labrador"
2022-09-25,August,Dog,"Mixed Breed, Medium (up to 44 lbs fully grown)"
2022-09-25,Bentley,Dog,"Spaniel, Cavalier King Charles"
2022-09-25,Norman,Dog,Terrier
2022-09-25,Winslow,Dog,"Retriever, Golden"
2022-09-25,Ziggy,Dog,Doberman Pinscher
2022-09-25,Milu,Dog,"Australian Shepherd, Miniature"
2022-09-25,Hermes,Dog,Greyhound
2022-09-25,Moose,Dog,"Mixed Breed, Large (over 44 lbs fully grown)"
2022-09-25,Stanley,Dog,"Retriever, Labrador"
2022-09-25,Bonzo,Dog,"Terrier, American Staffordshire"
2022-09-25,Pudge,Dog,Border Collie
2022-09-25,Archer,Dog,Pomeranian
2022-09-26,Jagger,Dog,"Bulldog, French"
2022-09-26,Russell,Dog,Terrier
2022-09-26,Scout,Dog,"Retriever, Labrador"
2022-09-26,Dax,Dog,"Mixed Breed, Medium (up to 44 lbs fully grown)"
2022-09-26,Lucca,Dog,"Chihuahua, Short Coat"
2022-09-26,Clifford,Dog,"Retriever, Labrador"
2022-09-26,Jaeger,Dog,"Terrier, West Highland White"
2022-09-26,Murphy,Dog,Maltese
2022-09-26,Moki,Dog,Bernese Mountain Dog
2022-09-26,Mr. Crinkles,Dog,Pug
2022-09-26,Oso,Dog,"Retriever, Labrador"
2022-09-26,Otter,Dog,Chinese Shar-Pei
2022-09-26,Gobi,Dog,Chow Chow
2022-09-26,Parker,Dog,"Cur, Black-Mouth"
2022-09-26,Maurice,Dog,"Bulldog, French"
2022-09-26,Leo,Dog,Great Pyrenees
2022-09-26,Duke,Dog,"Retriever, Golden"
2022-09-26,Willett,Dog,"Terrier, Jack Russell"
2022-09-27,Checkers,Dog,"Poodle, Standard"
2022-09-27,Simba,Dog,Shiba Inu
2022-09-27,Boomer,Dog,"Terrier, Russell"
2022-09-27,Dexter,Dog,"Retriever, Labrador"
2022-09-27,Alfie,Dog,Terrier
2022-09-27,Cabo Ray Lark,Dog,"Poodle, Miniature"
2022-09-27,Griffin,Dog,Australian Cattle Dog
2022-09-27,Max,Dog,Australian Shepherd
2022-09-28,Forest,Dog,Border Collie
2022-09-28,Chico,Dog,Pomeranian
2022-09-28,Jaxon,Dog,Border Collie
2022-09-28,Rainier,Dog,"Retriever, Golden"
2022-09-28,Neo,Dog,Retriever
2022-09-28,Jessup,Dog,Retriever
2022-09-28,Brisket,Dog,"Dachshund, Standard Long Haired"
2022-09-28,Chops,Dog,"Retriever, Labrador"
2022-09-28,Mori,Dog,Whippet
2022-09-28,Junior,Dog,Rhodesian Ridgeback
2022-09-28,Appa,Dog,Leonberger
2022-09-28,Pepi,Dog,"Chihuahua, Short Coat"
2022-09-28,C3PO,Dog,"Poodle, Standard"
2022-09-28,Dash,Dog,Australian Shepherd
2022-09-28,Mouse,Dog,Bullmastiff
2022-09-28,Dinero,Dog,Doberman Pinscher
2022-09-28,Yousuke,Dog,"Chihuahua, Short Coat"
2022-09-28,Badger,Dog,"Terrier, Rat"
2022-09-28,Oscar,Dog,"Terrier, Rat"
2022-09-28,Tucker,Dog,Beagle
2022-09-28,Pumpkin Pie,Dog,"Chihuahua, Short Coat"
2022-09-28,Fernando,Dog,Mix
2022-09-28,Bruce,Dog,"Terrier, Pit Bull"
2022-09-28,Jaxon,Dog,"Retriever, Flat-Coated"
2022-09-28,Cooper Sanchez-Salas,Dog,"Poodle, Toy"
2022-09-28,Romeo,Dog,"Chihuahua, Short Coat"
2022-09-28,Leo,Dog,"Mixed Breed, Medium (up to 44 lbs fully grown)"
2022-09-28,Segundo,Dog,"Terrier, Fox, Wire"
2022-09-28,Eddie,Dog,"Terrier, Fox, Wire"
2022-09-28,Gizmo,Dog,Siberian Husky
2022-09-28,Ocho,Dog,Havanese
2022-09-29,Otis,Dog,"Poodle, Standard"
2022-09-29,Zotz,Dog,Coton de Tulear
2022-09-29,Hugo,Dog,"Retriever, Golden"
2022-09-29,Tumay,Dog,Anatolian Shepherd
2022-09-29,Duke,Dog,Pointer
2022-09-29,Murphy,Dog,"Mixed Breed, Medium (up to 44 lbs fully grown)"
2022-09-29,Royal,Dog,"Terrier, Bull"
2022-09-29,YuanXiao,Dog,Border Collie
2022-09-29,Bennie,Dog,"Retriever, Golden"
2022-09-29,Sargent Pepper,Dog,"Dachshund, Miniature Long Haired"
2022-09-29,Tango,Dog,Bouvier des Flandres
2022-09-29,Louie Flamm,Dog,Catahoula Leopard dog
2022-09-29,Hobbes,Dog,Greyhound
2022-09-29,Mylo,Dog,Border Collie
2022-09-29,Ajax,Dog,"Retriever, Golden"
2022-09-29,Cloudy,Dog,Border Collie
2022-09-29,Bodhi,Dog,"Coonhound, Black and Tan"
2022-09-29,Charlie,Dog,Mix
2022-09-29,Thor,Dog,"Welsh Corgi, Cardigan"
2022-09-29,Wolfie,Dog,"Retriever, Flat-Coated"
2022-09-30,Romeo,Dog,Miniature Pinscher
2022-09-30,Goku,Dog,Alaskan Husky
2022-09-30,Chewbacca,Dog,German Shepherd
2022-09-30,Timber,Dog,German Shepherd
2022-09-30,Opie,Dog,"Spaniel, Cavalier King Charles"
2022-09-30,Rocky,Dog,Pointer
2022-09-30,Rocky,Dog,Alaskan Husky
2022-09-30,Aspin,Dog,"Retriever, Golden"
2022-09-30,Lilo,Dog,"Mixed Breed, Large (over 44 lbs fully grown)"
2022-09-30,Ivan,Dog,Samoyed
2022-09-30,Charlie,Dog,Pomeranian
2022-09-30,Dex,Dog,"Terrier, Pit Bull"
2022-09-30,Kai,Dog,Australian Shepherd
2022-10-01,Otto,Dog,"Retriever, Labrador"
2022-10-01,Merlin,Dog,"Retriever, Labrador"
2022-10-01,Cody,Dog,"Terrier, Australian"
2022-10-01,Humphrey,Dog,Portuguese Water Dog
2022-10-01,Radley,Dog,"Mixed Breed, Small (under 24 lbs fully grown)"
2022-10-01,Jack,Dog,"Terrier, Rat"
2022-10-02,Ozzie,Dog,Australian Cattle Dog
2022-10-02,Wylie,Dog,"Retriever, Labrador"
2022-10-02,Cooper,Dog,"Retriever, Labrador"
2022-10-02,Prince,Dog,Papillon
2022-10-02,Cedar,Dog,Hound
2022-10-02,Mando,Dog,German Shepherd
2022-10-02,Knox,Dog,"Collie, Smooth"
2022-10-03,Dusty,Dog,"Retriever, Labrador"
2022-10-03,Badger,Dog,Great Pyrenees
2022-10-03,Cetus,Dog,"Poodle, Miniature"
2022-10-03,Lucky,Dog,Maltese
2022-10-03,Ollie,Dog,"Poodle, Miniature"
2022-10-03,Kal,Dog,"Terrier, American Pit Bull"
2022-10-04,Ziggy,Dog,"Spaniel, English Cocker"
2022-10-04,Ash,Dog,Retriever
2022-10-04,Desmond,Dog,Border Collie
2022-10-04,Troy,Dog,"Mixed Breed, Large (over 44 lbs fully grown)"
2022-10-04,Bon Bon,Dog,"Poodle, Toy"
2022-10-05,Oliver,Dog,Rhodesian Ridgeback
2022-10-05,Donnie,Dog,German Shepherd
2022-10-05,Murphy,Dog,"Welsh Corgi, Pembroke"
2022-10-05,Oreo,Dog,Shih Tzu
2022-10-05,Toby,Dog,"Poodle, Miniature"
2022-10-05,Fernando,Dog,"Retriever, Labrador"
2022-10-05,Pepper,Dog,Shih Tzu
2022-10-05,Newton,Dog,Pug
2022-10-05,Cosmo,Dog,Australian Shepherd
2022-10-05,Phinnegan James Damman,Dog,"Poodle, Miniature"
2022-10-05,Gino,Dog,Mastiff
2022-10-05,Bentsen,Dog,Maltese
2022-10-05,Winston,Dog,"Bulldog, French"
2022-10-06,Murphy,Dog,"Retriever, Golden"
2022-10-06,Frankie,Dog,"Dachshund, Standard Smooth Haired"
2022-10-06,Tiger,Dog,Samoyed
2022-10-06,Cooper,Dog,"Mixed Breed, Medium (up to 44 lbs fully grown)"
2022-10-06,Lucky,Dog,"Terrier, American Pit Bull"
2022-10-06,Buster,Dog,Boxer
2022-10-06,Gordy,Dog,Border Collie
2022-10-06,Muppet,Dog,Xoloitzcuintli
2022-10-06,Henry,Dog,"Retriever, Golden"
2022-10-06,Mojo,Dog,Australian Shepherd
2022-10-06,Maddux,Dog,"Retriever, Labrador"
2022-10-06,Logan,Dog,"Collie, Rough"
2022-10-06,Connor,Dog,"Vizsla, Smooth Haired"
2022-10-06,Turtle,Dog,"Dachshund, Miniature Smooth Haired"
2022-10-06,Jack,Dog,"Bulldog, French"
2022-10-06,Theo,Dog,"Bulldog, American"
2022-10-06,Blackie,Dog,"Retriever, Labrador"
2022-10-06,Ohana,Dog,"Bulldog, American"
2022-10-06,Moose,Dog,"Terrier, American Pit Bull"
2022-10-06,Bobby,Dog,"Chihuahua, Short Coat"
2022-10-06,Pip,Dog,"Chihuahua, Short Coat"
2022-10-06,Max,Dog,"Spaniel, American Cocker"
2022-10-06,Patrick,Dog,Bichon Frise
2022-10-06,Rupert,Dog,"Retriever, Labrador"
2022-10-06,Ronnie,Dog,"Retriever, Labrador"
2022-10-06,Bronston,Dog,"Retriever, Labrador"
2022-10-06,Troy,Dog,Havanese
2022-10-06,Oakley,Dog,"Poodle, Standard"
2022-10-06,Teddy,Dog,Bichon Frise
2022-10-06,Tug,Dog,"Terrier, American Staffordshire"
2022-10-07,Juan,Dog,"Retriever, Labrador"
2022-10-07,Toby,Dog,"Mixed Breed, Medium (up to 44 lbs fully grown)"
2022-10-07,Sargeant Sebastian,Dog,Great Pyrenees
2022-10-07,Einstein,Dog,"Mixed Breed, Large (over 44 lbs fully grown)"
2022-10-07,Boogie,Dog,"Mixed Breed, Large (over 44 lbs fully grown)"
2022-10-07,Rocket,Dog,"Retriever, Labrador"
2022-10-07,Flash,Dog,Catahoula Leopard dog
2022-10-07,Finley,Dog,"Terrier, American Pit Bull"
2022-10-07,Henry,Dog,"Terrier, Australian"
2022-10-07,Waffles,Dog,"Spaniel, Cavalier King Charles"
2022-10-07,Jack,Dog,"Poodle, Miniature"
2022-10-07,Huckleberry Finn,Dog,German Shepherd
2022-10-07,Toki,Dog,Pug
2022-10-07,Barley,Dog,"Terrier, Soft Coated Wheaten"
2022-10-07,Max,Dog,"Terrier, Yorkshire"
2022-10-07,Dexter,Dog,Australian Shepherd
2022-10-07,Freeman,Dog,Xoloitzcuintli
2022-10-07,Milo,Dog,"Poodle, Miniature"
2022-10-07,Fry,Dog,"Retriever, Golden"
2022-10-07,Bixby,Dog,"Retriever, Labrador"
2022-10-07,Jack,Dog,"Poodle, Standard"
2022-10-07,Captain,Dog,"Retriever, Labrador"
2022-10-07,Sherlock,Dog,"Retriever, Golden"
2022-10-07,Sushi,Dog,"Schnauzer, Miniature"
2022-10-08,Waldorf,Dog,"Poodle, Miniature"
2022-10-08,Julio,Dog,"Chihuahua, Short Coat"
2022-10-08,Hank,Dog,Boxer
2022-10-08,Huckleberry,Dog,Australian Cattle Dog
2022-10-08,Lucky,Dog,"Retriever, Labrador"
2022-10-08,Haku,Dog,Border Collie
2022-10-08,Toohey,Dog,"Terrier, Border"
2022-10-08,Jason,Dog,"Spaniel, American Cocker"
2022-10-08,Olly,Dog,Portuguese Water Dog
2022-10-08,THEO,Dog,Doberman Pinscher
2022-10-08,Otto,Dog,"Dachshund, Miniature Long Haired"
2022-10-08,Luke,Dog,Beagle
2022-10-08,Milo,Dog,"Bulldog, English"
2022-10-08,Riley,Dog,"Terrier, Jack Russell"
2022-10-08,Ernie,Dog,Australian Cattle Dog
2022-10-09,Uni,Dog,Shepherd
2022-10-09,Aengus,Dog,"Poodle, Standard"
2022-10-09,Bhodi,Dog,"Retriever, Labrador"
2022-10-09,Charlie,Dog,"Retriever, Labrador"
2022-10-09,Boomer,Dog,"Spaniel, English Springer"
2022-10-09,Toby,Dog,"Mixed Breed, Large (over 44 lbs fully grown)"
2022-10-09,Bodie,Dog,"Retriever, Labrador"
2022-10-09,Smokey,Dog,"Dachshund, Miniature Long Haired"
2022-10-09,Champ,Dog,"Poodle, Miniature"
2022-10-10,Chester,Dog,Australian Cattle Dog
2022-10-10,Theo,Dog,"Retriever, Labrador"
2022-10-10,Oakley,Dog,"Poodle, Standard"
2022-10-10,Vince,Dog,German Shepherd
2022-10-10,James,Dog,"Terrier, American Pit Bull"
2022-10-10,Ozzie,Dog,"Chihuahua, Short Coat"
2022-10-10,Ace,Dog,"Retriever, Labrador"
2022-10-10,Wicket,Dog,"Poodle, Miniature"
2022-10-10,Murray,Dog,"Mixed Breed, Small (under 24 lbs fully grown)"
2022-10-10,Jake,Dog,Weimaraner
2022-10-10,Beau,Dog,Boxer
2022-10-10,Paper,Dog,Lhasa Apso
2022-10-10,Ernie,Dog,"Spaniel, English Cocker"
2022-10-10,Smokey,Dog,Bernese Mountain Dog
2022-10-10,Rainier,Dog,"Poodle, Miniature"
2022-10-10,Rollo,Dog,"Poodle, Standard"
2022-10-10,Sawyer,Dog,"Terrier, Pit Bull"
2022-10-10,Harvey,Dog,Australian Shepherd
2022-10-10,LJ,Dog,"Dachshund, Standard Smooth Haired"
2022-10-10,Cooper,Dog,"Mixed Breed, Large (over 44 lbs fully grown)"
2022-10-10,Chewy,Dog,"Spaniel, Cavalier King Charles"
2022-10-10,Zippy,Dog,"Dachshund, Miniature Wire Haired"
2022-10-10,Dorian,Dog,Weimaraner
2022-10-11,Colt,Dog,"Retriever, Labrador"
2022-10-11,Miko,Dog,Beagle
2022-10-11,Duke,Dog,"Pointer, German Shorthaired"
2022-10-11,Franza,Dog,"Schnauzer, Miniature"
2022-10-11,Roscoe,Dog,Terrier
2022-10-11,Tiger,Dog,Australian Shepherd
2022-10-11,Ruckus,Dog,Mix
2022-10-11,Ghilli,Dog,"Terrier, Cairn"
2022-10-11,Freddy,Dog,"Chihuahua, Short Coat"
2022-10-11,Pickle,Dog,"Dachshund, Miniature Smooth Haired"
2022-10-11,Kobayashi,Dog,"Terrier, Cairn"
2022-10-11,Kojiro,Dog,"Terrier, West Highland White"
2022-10-11,Otus,Dog,"Terrier, American Pit Bull"
2022-10-11,Otto,Dog,"Spaniel, American Cocker"
2022-10-11,Tazi Bleu,Dog,Border Collie
2022-10-11,Chief,Dog,"Terrier, Pit Bull"
2022-10-11,Kenny,Dog,Boxer
2022-10-11,Kayak,Dog,"Retriever, Labrador"
2022-10-11,Toby,Dog,Basset Hound
2022-10-11,Flash,Dog,Basset Hound
2022-10-11,Kahili,Dog,"Retriever, Labrador"
2022-10-11,Odysseus,Dog,"Retriever, Labrador"
2022-10-12,Gershwin,Dog,"Dachshund, Miniature Smooth Haired"
2022-10-12,Baxter,Dog,"Schnauzer, Miniature"
2022-10-12,Ernie,Dog,"Terrier, American Staffordshire"
2022-10-12,BooBoo,Dog,"Chihuahua, Long Coat"
2022-10-12,Otis,Dog,"Retriever, Labrador"
2022-10-12,Jack,Dog,"Chihuahua, Short Coat"
2022-10-12,Puck,Dog,"Retriever, Labrador"
2022-10-12,Brego,Dog,Siberian Husky
2022-10-12,Cooper,Dog,Entlebucher Mountain Dog
2022-10-12,Benson,Dog,"Terrier, Rat"
2022-10-12,Pepper,Dog,Maltese
2022-10-12,Blue 3,Dog,"Poodle, Standard"
2022-10-12,Philip,Dog,Carolina Dog
2022-10-12,Mochi,Dog,"Poodle, Standard"
2022-10-12,Whimsley,Dog,"Retriever, Labrador"
2022-10-13,Enzo,Dog,"Retriever, Labrador"
2022-10-13,Ace,Dog,"Retriever, Golden"
2022-10-13,Rex,Dog,"Retriever, Labrador"
2022-10-13,Maui,Dog,Kooikerhondje
2022-10-13,Jedi,Dog,Border Collie
2022-10-13,Bogey,Dog,"Terrier, English Staffordshire"
2022-10-13,Cuillin,Dog,"Retriever, Golden"
2022-10-13,Baloo,Dog,"Mixed Breed, Large (over 44 lbs fully grown)"
2022-10-13,Charlie,Dog,Shih Tzu
2022-10-13,Kartof,Dog,"Poodle, Miniature"
2022-10-13,Hugo,Dog,Lagotto Romagnolo
2022-10-13,Harry,Dog,Lagotto Romagnolo
2022-10-13,Jupiter,Dog,Bichon Frise
2022-10-13,"Argus ""Gus""",Dog,"Retriever, Labrador"
2022-10-13,Dempsey,Dog,"Retriever, Labrador"
2022-10-13,Abe,Dog,Australian Cattle Dog
2022-10-14,Russell,Dog,"Retriever, Labrador"
2022-10-14,Benji,Dog,"Retriever, Labrador"
2022-10-14,Wolfie,Dog,"Mixed Breed, Medium (up to 44 lbs fully grown)"
2022-10-14,Coco,Dog,"Poodle, Standard"
2022-10-14,DasRheingold,Dog,"Dachshund, Standard Smooth Haired"
2022-10-14,Snoopy,Dog,"Retriever, Labrador"
2022-10-14,Pepe,Dog,"Chihuahua, Short Coat"
2022-10-14,Muenster,Dog,Chinese Shar-Pei
2022-10-14,Egon,Dog,"Deerhound, Scottish"
2022-10-15,Gaston,Dog,"Bulldog, French"
2022-10-15,Oden,Dog,"Mixed Breed, Large (over 44 lbs fully grown)"
2022-10-15,Bogart,Dog,"Retriever, Labrador"
2022-10-15,Bentley Biscayne Musa Gosling,Dog,"Australian Shepherd, Miniature"
2022-10-15,Scotch,Dog,"Retriever, Labrador"
2022-10-15,Dobby,Dog,"Dachshund, Standard Wire Haired"
2022-10-15,Willy,Dog,"Chihuahua, Short Coat"
2022-10-15,Rocco,Dog,Rottweiler
2022-10-16,Hopps,Dog,"Terrier, American Staffordshire"
2022-10-16,Inyo,Dog,Mix
2022-10-16,Willy,Dog,Belgian Malinois
2022-10-16,Pippen,Dog,Pug
2022-10-17,Zero,Dog,Shiba Inu
2022-10-17,Patronus,Dog,"Retriever, Labrador"
2022-10-17,Pepper,Dog,"Retriever, Labrador"
2022-10-17,Winston,Dog,"Bulldog, English"
2022-10-17,Eye-Eye,Dog,"Terrier, Boston"
2022-10-17,Chikoo,Dog,"Poodle, Toy"
2022-10-17,Theodore,Dog,Bernese Mountain Dog
2022-10-17,Doochay,Dog,German Shepherd
2022-10-17,Moo,Dog,"Mixed Breed, Large (over 44 lbs fully grown)"
2022-10-18,Cato,Dog,"Welsh Corgi, Pembroke"
2022-10-18,Benny,Dog,"Welsh Corgi, Cardigan"
2022-10-18,Jinx,Dog,"Chihuahua, Short Coat"
2022-10-18,Joey,Dog,"Schnauzer, Standard"
2022-10-18,Jeep,Dog,Alaskan Malamute
2022-10-18,Hayden,Dog,"Pointer, German Shorthaired"
2022-10-18,Chucho,Dog,Australian Shepherd
2022-10-19,Arjun,Dog,Doberman Pinscher
2022-10-19,Finnigan,Dog,"Welsh Corgi, Pembroke"
2022-10-19,Walter,Dog,"Retriever, Labrador"
2022-10-19,Pluto,Dog,Retriever
2022-10-19,Belvedere,Dog,Australian Kelpie
2022-10-19,Bacon,Dog,"Chihuahua, Short Coat"
2022-10-19,Dino,Dog,Great Dane
2022-10-19,Guido,Dog,Bichon Frise
2022-10-20,Bodhi,Dog,Miniature Pinscher
2022-10-20,Alfie,Dog,Terrier
2022-10-20,Moose,Dog,"Retriever, Labrador"
2022-10-20,Dave,Dog,"Chihuahua, Short Coat"
2022-10-20,Max,Dog,"Spaniel, American Cocker"
2022-10-20,Charlie,Dog,"Retriever, Labrador"
2022-10-20,Beauly,Dog,"Terrier, Scottish"
2022-10-20,Kilian,Dog,Lhasa Apso
2022-10-20,Gunther,Dog,"Retriever, Labrador"
2022-10-21,Bacon,Dog,"Poodle, Miniature"
2022-10-21,Zorro,Dog,Siberian Husky
2022-10-21,Poco,Dog,Terrier
2022-10-21,Sampson,Dog,Australian Shepherd
2022-10-21,Zephyrus,Dog,Australian Shepherd
2022-10-21,Jango,Dog,German Shepherd
2022-10-22,Van Diesel,Dog,German Shepherd
2022-10-22,Ernie,Dog,"Terrier, Boston"
2022-10-22,Emma,Dog,Rottweiler
2022-10-22,Augustus,Dog,"Poodle, Standard"
2022-10-22,Diego,Dog,"Vizsla, Smooth Haired"
2022-10-22,Miles,Dog,Retriever
2022-10-22,Finn,Dog,Rhodesian Ridgeback
2022-10-22,Ceasar,Dog,Bichon Frise
2022-10-22,Eddy,Dog,Terrier
2022-10-22,Titus,Dog,German Shepherd
2022-10-23,Hugo,Dog,Boxer
2022-10-23,Walter,Dog,Mix
2022-10-23,Rusty,Dog,Terrier
2022-10-23,George,Dog,Terrier
2022-10-23,Bo Bo,Dog,Terrier
2022-10-23,Makai,Dog,Shih Tzu
2022-10-23,Leo,Dog,Lhasa Apso
2022-10-23,Melegis,Dog,"Terrier, Rat"
2022-10-23,Maverick,Dog,Lacy
2022-10-23,Hank,Dog,"Retriever, Labrador"
2022-10-24,Liam,Dog,Terrier
2022-10-24,Cooper,Dog,"Schnauzer, Miniature"
2022-10-24,Jaxson,Dog,Maltese
2022-10-24,Milo,Dog,Border Collie
2022-10-24,Oskar,Dog,Pomeranian
2022-10-24,Watson,Dog,Havanese
2022-10-24,Captain Jack,Dog,"Terrier, Boston"
2022-10-24,Briggs,Dog,"Terrier, Kerry Blue"
2022-10-24,Jack,Dog,"Terrier, Soft Coated Wheaten"
2022-10-24,Doc,Dog,"Retriever, Labrador"
2022-10-24,Max,Dog,"Retriever, Labrador"
2022-10-24,Chase,Dog,Border Collie
2022-10-24,Murphy,Dog,"Retriever, Golden"
2022-10-25,Percy,Dog,"Terrier, Soft Coated Wheaten"
2022-10-25,Harpo,Dog,"Retriever, Labrador"
2022-10-25,Angus,Dog,"Retriever, Golden"
2022-10-25,Kala,Dog,Border Collie
2022-10-25,Maya,Dog,"Poodle, Miniature"
2022-10-25,Torbjörnen,Dog,"Poodle, Standard"
2022-10-25,Dover,Dog,Border Collie
2022-10-25,Buzz,Dog,Pug
2022-10-25,Piratta,Dog,Mexican Hairless
2022-10-25,Benji,Dog,Terrier
2022-10-25,Stock,Dog,Terrier
2022-10-25,Cosmo,Dog,"Poodle, Standard"
2022-10-25,Bailey,Dog,"Retriever, Labrador"
2022-10-25,Hachi,Dog,Korean Jindo
2022-10-26,Rusty,Dog,"Terrier, Norwich"
2022-10-26,Pepper,Dog,Shetland Sheepdog
2022-10-26,Stitch,Dog,"Welsh Corgi, Cardigan"
2022-10-26,Koda,Dog,Shih Tzu
2022-10-26,Bondo,Dog,"Mixed Breed, Large (over 44 lbs fully grown)"
2022-10-26,Powder,Dog,Boxer
2022-10-26,Finley,Dog,"Retriever, Golden"
2022-10-27,Timothy,Dog,Shih Tzu
2022-10-27,Rudy,Dog,Shiba Inu
2022-10-27,Ozzie,Dog,"Poodle, Standard"
2022-10-27,Cody,Dog,"Terrier, Jack Russell"
2022-10-27,Lucky,Dog,Terrier
2022-10-27,Junior,Dog,"Retriever, Labrador"
2022-10-27,Sunny,Dog,Shetland Sheepdog
2022-10-27,Peppy,Dog,"Chihuahua, Long Coat"
2022-10-27,Teddy,Dog,"Terrier, American Pit Bull"
2022-10-27,Chapo,Dog,Terrier
2022-10-27,Koda Bear,Dog,Keeshond
2022-10-27,Anubis,Dog,"Poodle, Standard"
2022-10-28,Mambo,Dog,Great Dane
2022-10-28,Karl,Dog,"Retriever, Labrador"
2022-10-28,Lynyrd,Dog,"Chihuahua, Short Coat"
2022-10-28,Bandit,Dog,Dalmatian
2022-10-28,Captain Hook,Dog,Affenpinscher
2022-10-28,Scotty Puppen,Dog,Terrier
2022-10-28,Augustus,Dog,American Blue Heeler
2022-10-28,Bernard,Dog,"Poodle, Standard"
2022-10-28,Eddy,Dog,"Vizsla, Smooth Haired"
2022-10-28,Rusty,Dog,"Retriever, Labrador"
2022-10-28,Rocky,Dog,"Retriever, Labrador"
2022-10-28,Carl,Dog,"Mixed Breed, Medium (up to 44 lbs fully grown)"
2022-10-28,Steve,Dog,Boxer
2022-10-28,Tonks,Dog,Australian Shepherd
2022-10-28,Bowie,Dog,Border Collie
2022-10-28,Moomin,Dog,"Australian Shepherd, Miniature"
2022-10-29,Brutus,Dog,Maltese
2022-10-29,Bony,Dog,"Chihuahua, Short Coat"
2022-10-29,Kevin,Dog,Maltese
2022-10-29,Motley,Dog,"Retriever, Golden"
2022-10-29,Casey,Dog,Spaniel
2022-10-29,Copper,Dog,"Retriever, Golden"
2022-10-29,August “Augie”,Dog,Shih Tzu
2022-10-29,Sauce,Dog,"Mixed Breed, Large (over 44 lbs fully grown)"
2022-10-29,Phantom,Dog,"Mixed Breed, Large (over 44 lbs fully grown)"
2022-10-29,Pinto,Dog,Hound
2022-10-30,Blaze,Dog,"Terrier, American Pit Bull"
2022-10-30,Rufus,Dog,"Dachshund, Standard Smooth Haired"
2022-10-30,Telemachus,Dog,"Retriever, Golden"
2022-10-30,Max,Dog,Shepherd
2022-10-30,Archie,Dog,Bichon Frise
2022-10-30,Milo,Dog,"Terrier, Staffordshire Bull"
2022-10-30,Coco,Dog,"Terrier, American Pit Bull"
2022-10-30,Moose,Dog,Shepherd
2022-10-30,Loper,Dog,Kooikerhondje
2022-10-30,Buttons,Dog,Pomeranian
2022-10-30,Fisher,Dog,Doberman Pinscher
2022-10-31,Benji,Dog,Shih Tzu
2022-10-31,Covie,Dog,"Retriever, Labrador"
2022-10-31,Jeffrey,Dog,Border Collie
2022-10-31,Drew,Dog,"Poodle, Miniature"
2022-10-31,Miso,Dog,Boxer
2022-10-31,Sora,Dog,Bichon Frise
2022-10-31,Figaro,Dog,Rottweiler
2022-10-31,Teddy,Dog,"Chihuahua, Long Coat"
2022-10-31,Edwin,Dog,Australian Shepherd
2022-10-31,The Dude,Dog,Pomeranian
2022-10-31,Rocky,Dog,Terrier
2022-10-31,Huckleberry,Dog,Rhodesian Ridgeback
2022-10-31,Chimi,Dog,Basenji
2022-10-31,Bucket,Dog,Boxer
2022-10-31,Obi Wan Kenobi,Dog,Japanese Chin
2022-10-31,Rocky,Dog,"Terrier, Yorkshire"
2022-10-31,Cole,Dog,"Chihuahua, Short Coat"
2022-10-31,Ralph,Dog,Terrier
2022-10-31,Mork,Dog,American Blue Heeler
2022-10-31,Ace,Dog,Portuguese Water Dog
2022-10-31,Luke,Dog,Australian Shepherd
2022-10-31,Shep,Dog,"German Shepherd, King"
2022-10-31,Hugo,Dog,"Deerhound, Scottish"
2022-10-31,Espen,Dog,"Poodle, Miniature"
2022-10-31,Teddy,Dog,"Terrier, Yorkshire"
2022-10-31,Griffin,Dog,Shiloh Shepherd
2022-11-01,Kumataro,Dog,Shiba Inu
2022-11-01,Moose,Dog,"Schnauzer, Miniature"
2022-11-01,Randle,Dog,Alaskan Malamute
2022-11-01,Moose,Dog,"Retriever, Labrador"
2022-11-01,Bubble,Dog,German Spitz
2022-11-01,Onyx,Dog,Terrier
2022-11-01,Enzo,Dog,Shih Tzu
2022-11-01,Alfred,Dog,Xoloitzcuintli
2022-11-01,Ringo,Dog,"Chihuahua, Short Coat"
2022-11-01,Frye,Dog,"Chihuahua, Short Coat"
2022-11-01,Tanuki,Dog,"Retriever, Flat-Coated"
2022-11-01,Rio,Dog,Retriever
2022-11-02,Cash,Dog,German Shepherd
2022-11-02,Cosmo,Dog,Alaskan Husky
2022-11-02,Duffy,Dog,Coton de Tulear
2022-11-02,Dakota,Dog,Australian Shepherd
2022-11-02,Hawk,Dog,Border Collie
2022-11-02,Ollie,Dog,"Retriever, Labrador"
2022-11-02,Luigi,Dog,Italian Greyhound
2022-11-02,Keaton,Dog,Italian Greyhound
2022-11-02,Orpheus,Dog,Mix
2022-11-02,Brewster,Dog,Terrier
2022-11-03,Meru,Dog,"Dachshund, Miniature Smooth Haired"
2022-11-03,Popeye,Dog,"Terrier, Boston"
2022-11-03,Ichigo,Dog,Terrier
2022-11-03,Cosmo,Dog,Australian Cattle Dog
2022-11-03,Chopper,Dog,"Terrier, American Pit Bull"
2022-11-03,Willy,Dog,"Terrier, American Pit Bull"
